price,price_per_sqft,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,house_age,years_since_renovation,lot_size_acres,clusters
591975.0,183.27399380804957,3,2.75,3230,5250,2.0,0,3,9,10,10,0.12052341597796143,light pink
600000.0,177.5147928994083,5,2.75,3380,8179,2.0,0,3,9,13,13,0.1877640036730946,light pink
673000.0,237.809187279152,3,2.75,2830,3496,2.0,0,3,8,12,12,0.08025711662075298,light pink
889950.0,240.52702702702703,5,3.5,3700,7055,2.0,0,3,9,10,10,0.1619605142332415,light pink
500000.0,198.4126984126984,4,3.0,2520,4104,2.0,0,3,7,22,22,0.09421487603305785,purple
500000.0,326.797385620915,3,2.25,1530,1396,2.0,0,3,8,17,17,0.03204775022956841,purple
890000.0,201.35746606334845,4,4.25,4420,5750,2.0,0,3,10,18,18,0.13200183654729108,light pink
437000.0,299.3150684931507,3,3.0,1460,1180,3.0,0,3,8,18,18,0.027089072543617997,purple
419700.0,289.4482758620689,3,2.25,1450,1486,2.0,0,3,8,18,18,0.03411386593204775,purple
394000.0,339.6551724137931,3,2.0,1160,3441,1.0,0,4,6,94,94,0.07899449035812672,purple
342000.0,208.53658536585365,3,2.0,1640,4802,1.0,0,3,8,14,14,0.11023875114784205,purple
420000.0,290.85872576177286,3,1.75,1444,249126,1.5,0,3,7,16,16,5.719146005509642,purple
580000.0,358.0246913580247,3,2.5,1620,1173,3.0,4,3,8,16,16,0.02692837465564738,light pink
343000.0,311.8181818181818,2,1.5,1100,1228,2.0,0,3,7,17,17,0.028191000918273645,purple
390000.0,291.04477611940297,2,1.5,1340,1402,2.0,0,3,8,16,16,0.032185491276400365,purple
274000.0,188.9655172413793,3,1.5,1450,4694,2.0,0,3,7,13,13,0.10775941230486685,purple
700000.0,230.26315789473685,4,2.5,3040,7200,2.0,0,3,9,16,16,0.1652892561983471,light pink
838000.0,327.34375,4,2.5,2560,7210,2.0,0,3,9,18,18,0.1655188246097337,light pink
300000.0,109.32944606413994,6,3.0,2744,9926,2.0,0,3,7,18,18,0.22786960514233243,purple
467000.0,328.8732394366197,3,2.25,1420,990,3.0,0,3,8,16,16,0.022727272727272728,purple
395000.0,564.2857142857143,2,1.0,700,7457,1.0,0,3,6,81,81,0.17118916437098256,purple
734000.0,178.58880778588806,5,4.25,4110,42755,2.0,2,3,10,24,24,0.9815197428833793,light pink
480000.0,179.77528089887642,5,2.75,2670,4780,2.0,0,3,8,11,11,0.10973370064279155,purple
539000.0,253.05164319248823,3,2.75,2130,1400,2.0,0,3,9,14,14,0.03213957759412305,light pink
459950.0,149.4314489928525,5,2.75,3078,6371,2.0,0,3,9,10,10,0.14625803489439854,purple
306500.0,364.8809523809524,2,1.0,840,892,2.0,0,3,7,18,18,0.020477502295684114,purple
408474.0,226.93,3,2.5,1800,2731,2.0,0,3,8,10,10,0.0626951331496786,purple
437000.0,169.3798449612403,3,2.75,2580,5200,2.0,0,3,8,16,16,0.11937557392102846,purple
160797.0,126.61181102362204,3,1.5,1270,2356,2.0,0,3,7,12,12,0.05408631772268136,purple
729000.0,237.84665579119087,4,3.5,3065,5440,3.0,0,3,9,10,10,0.1248852157943067,light pink
499000.0,268.1354110693176,3,2.5,1861,1587,2.0,0,3,8,17,17,0.036432506887052345,purple
359950.0,159.26991150442478,4,2.75,2260,5705,2.0,0,3,8,10,10,0.13096877869605142,purple
929000.0,223.85542168674695,5,3.25,4150,7100,2.0,0,3,10,11,11,0.16299357208448118,light pink
529950.0,353.3,2,2.5,1500,1174,2.0,0,3,8,10,10,0.02695133149678604,light pink
461000.0,284.5679012345679,3,2.25,1620,998,2.5,0,3,8,12,12,0.022910927456382003,purple
271115.0,326.644578313253,2,1.5,830,1325,2.0,0,3,7,19,19,0.0304178145087236,purple
653000.0,209.2948717948718,4,2.5,3120,5137,2.0,0,3,7,21,21,0.11792929292929293,light pink
565000.0,302.13903743315507,3,2.5,1870,1058,3.0,0,3,8,17,17,0.024288337924701562,light pink
529950.0,427.3790322580645,3,2.25,1240,1250,3.0,0,3,8,10,10,0.02869605142332415,light pink
585000.0,207.4468085106383,4,2.5,2820,5612,2.0,0,3,9,17,17,0.1288337924701561,light pink
609000.0,373.6196319018405,3,1.75,1630,1526,3.0,0,3,8,10,10,0.03503213957759412,light pink
267000.0,168.56060606060606,3,2.25,1584,2800,2.0,0,3,7,12,12,0.0642791551882461,purple
557000.0,196.1267605633803,4,2.5,2840,4500,2.0,0,3,8,12,12,0.10330578512396695,light pink
709950.0,181.57289002557545,4,3.25,3910,6293,2.0,0,3,9,18,18,0.1444674012855831,light pink
625000.0,361.271676300578,3,2.5,1730,1301,3.0,0,3,9,13,13,0.029866850321395775,light pink
599000.0,325.5434782608696,3,2.75,1840,2060,2.0,0,3,10,11,11,0.0472910927456382,light pink
920000.0,228.287841191067,4,3.75,4030,503989,2.0,0,3,10,16,16,11.569995408631772,light pink
1285000.0,373.54651162790697,4,3.5,3440,3800,3.0,0,3,9,10,10,0.08723599632690542,dark purple
324500.0,153.79146919431278,4,2.5,2110,3825,2.0,0,3,7,12,12,0.0878099173553719,purple
471500.0,194.0329218106996,3,2.5,2430,5866,2.0,0,3,7,15,15,0.13466483011937558,purple
1015000.0,216.4179104477612,4,3.75,4690,207141,2.0,0,3,10,17,17,4.75530303030303,light pink
998000.0,285.1428571428572,4,3.5,3500,43560,2.0,0,3,9,10,10,1.0,light pink
262000.0,126.57004830917874,4,2.5,2070,8685,2.0,0,3,7,18,18,0.1993801652892562,purple
844000.0,251.9402985074627,4,3.5,3350,6350,2.0,2,3,8,15,15,0.14577594123048668,light pink
745641.0,305.5905737704918,4,2.5,2440,4850,2.0,0,3,8,11,11,0.11134067952249771,light pink
659950.0,219.25249169435216,5,3.0,3010,7357,2.0,0,3,9,16,16,0.16889348025711662,light pink
339989.0,165.04320388349515,3,2.5,2060,4200,2.0,0,3,8,10,10,0.09641873278236915,purple
352500.0,224.52229299363057,2,2.5,1570,2399,2.0,0,3,7,15,15,0.05507346189164371,purple
525000.0,332.27848101265823,3,2.5,1580,1161,2.0,0,3,8,16,16,0.02665289256198347,light pink
1138990.0,266.11915887850466,5,3.5,4280,6530,2.0,3,3,10,10,10,0.14990817263544537,dark purple
491000.0,174.4227353463588,5,3.5,2815,4900,2.0,0,3,9,13,13,0.11248852157943066,purple
675000.0,257.6335877862596,4,2.5,2620,6114,2.0,0,3,9,13,13,0.1403581267217631,light pink
344000.0,275.2,3,2.25,1250,1033,3.0,0,3,8,17,17,0.023714416896235078,purple
530000.0,163.07692307692307,4,2.5,3250,4500,2.0,0,3,8,16,16,0.10330578512396695,light pink
290500.0,115.73705179282868,4,3.25,2510,7686,2.0,0,3,9,21,21,0.17644628099173554,purple
335000.0,263.7795275590551,2,1.75,1270,1685,2.0,0,3,8,12,12,0.038682277318640955,purple
2998000.0,449.4752623688156,5,4.0,6670,16481,2.0,0,3,12,17,17,0.37835169880624425,light purple
379000.0,239.873417721519,3,2.5,1580,3075,2.0,0,3,8,11,11,0.07059228650137742,purple
385000.0,283.0882352941176,3,1.5,1360,2030,3.0,0,3,8,16,16,0.04660238751147842,purple
500012.0,208.3383333333333,4,2.5,2400,9612,1.0,0,3,8,62,15,0.2206611570247934,purple
366750.0,233.45003182686187,3,3.0,1571,2017,3.0,0,3,8,16,16,0.04630394857667585,purple
405000.0,288.2562277580071,2,2.0,1405,1073,2.0,0,3,8,17,17,0.024632690541781452,purple
356999.0,353.46435643564354,3,1.5,1010,1546,2.0,0,3,8,53,10,0.03549127640036731,purple
590000.0,406.8965517241379,2,2.5,1450,1281,2.0,0,3,8,18,18,0.02940771349862259,light pink
294000.0,207.04225352112675,3,1.75,1420,1361,2.0,0,3,7,10,10,0.031244260789715334,purple
731500.0,276.0377358490566,4,2.5,2650,4644,2.0,0,3,8,11,11,0.10661157024793388,light pink
837219.0,276.30990099009904,5,2.75,3030,7679,2.0,0,3,9,10,10,0.1762855831037649,light pink
1600000.0,245.0229709035222,4,5.5,6530,871200,2.0,2,3,11,16,16,20.0,dark purple
798800.0,299.1760299625468,3,2.75,2670,3738,1.0,0,3,10,11,11,0.08581267217630854,light pink
482500.0,412.3931623931624,2,2.5,1170,809,2.0,0,3,9,17,17,0.01857208448117539,purple
820000.0,251.53374233128835,4,2.5,3260,26772,2.0,0,3,9,17,17,0.6146005509641873,light pink
319000.0,215.54054054054052,3,1.5,1480,1722,3.0,0,3,7,17,17,0.03953168044077135,purple
950000.0,351.85185185185185,3,2.5,2700,6947,2.0,3,3,9,11,11,0.1594811753902663,light pink
1267500.0,273.1681034482759,4,3.5,4640,13404,2.0,0,3,10,17,17,0.3077134986225895,dark purple
378000.0,236.1024359775141,3,2.5,1601,2491,3.0,0,3,7,17,17,0.057185491276400366,purple
3345000.0,625.2336448598131,5,3.75,5350,15360,1.0,1,3,11,16,16,0.3526170798898072,light purple
489950.0,192.8937007874016,3,2.5,2540,5237,2.0,0,3,8,13,13,0.12022497704315886,purple
345000.0,334.9514563106796,2,1.75,1030,1106,2.0,0,3,7,18,18,0.025390266299357207,purple
510000.0,186.8131868131868,3,2.5,2730,7136,2.0,0,3,8,12,12,0.1638200183654729,purple
432500.0,136.34930643127365,4,2.5,3172,5033,2.0,0,3,8,10,10,0.11554178145087236,purple
650000.0,205.6962025316456,4,2.5,3160,8530,2.0,0,3,9,18,18,0.195821854912764,light pink
750000.0,263.1578947368421,4,2.5,2850,12429,2.0,0,3,9,16,16,0.2853305785123967,light pink
870000.0,312.9496402877698,4,3.5,2780,3100,2.0,0,3,8,10,10,0.0711662075298439,light pink
900000.0,233.16062176165804,4,3.5,3860,6543,2.0,0,3,10,10,10,0.15020661157024792,light pink
664950.0,563.5169491525423,2,1.75,1180,900,2.0,0,3,10,10,10,0.02066115702479339,light pink
391000.0,277.3049645390071,3,2.25,1410,1290,2.0,0,3,7,20,20,0.029614325068870524,purple
1800000.0,282.574568288854,4,3.5,6370,205603,2.0,0,3,12,16,16,4.719995408631772,dark purple
479349.0,148.72758299720758,5,3.0,3223,6371,2.0,0,3,9,10,10,0.14625803489439854,purple
661000.0,254.23076923076923,4,3.25,2600,2074,2.0,0,3,8,13,13,0.047612488521579434,light pink
379000.0,274.6376811594203,3,3.25,1380,1234,3.0,0,3,8,18,18,0.0283287419651056,purple
415000.0,256.17283950617286,3,2.25,1620,998,2.5,0,3,8,14,14,0.022910927456382003,purple
375000.0,273.7226277372263,3,3.25,1370,1227,3.0,0,3,8,17,17,0.028168044077134986,purple
355000.0,290.9836065573771,3,2.0,1220,1186,3.0,0,3,8,17,17,0.027226813590449955,purple
540000.0,421.875,3,2.5,1280,1889,3.0,0,3,8,15,15,0.043365472910927454,light pink
290000.0,376.6233766233766,2,1.5,770,850,2.0,0,3,7,18,18,0.019513314967860424,purple
500000.0,413.22314049586777,3,2.5,1210,1200,3.0,0,3,8,16,16,0.027548209366391185,purple
416000.0,143.94463667820068,4,2.5,2890,6322,2.0,0,3,8,13,13,0.14513314967860422,purple
349900.0,221.45569620253164,3,2.5,1580,2765,2.0,0,3,8,13,13,0.06347566574839301,purple
465000.0,303.921568627451,3,2.25,1530,1245,2.0,0,3,9,10,10,0.028581267217630855,purple
950000.0,258.8555858310627,4,2.5,3670,7680,2.5,0,3,10,17,17,0.1763085399449036,light pink
496800.0,268.5405405405405,4,2.25,1850,2340,2.5,0,3,8,10,10,0.05371900826446281,purple
680000.0,278.6885245901639,4,2.5,2440,6581,2.0,0,3,8,10,10,0.151078971533517,light pink
920000.0,420.0913242009132,4,3.25,2190,4265,2.0,0,3,9,9,9,0.097910927456382,light pink
1289990.0,295.8692660550459,5,4.0,4360,8030,2.0,0,3,10,9,9,0.18434343434343434,dark purple
825000.0,206.7669172932331,4,2.75,3990,6637,2.0,0,3,9,21,21,0.1523645546372819,light pink
292000.0,229.92125984251967,3,2.5,1270,1283,3.0,0,3,7,17,17,0.02945362718089991,purple
576000.0,172.4550898203593,4,2.5,3340,6924,2.0,0,3,8,15,15,0.15895316804407714,light pink
670000.0,446.6666666666667,2,2.0,1500,761,3.0,3,3,8,16,16,0.01747015610651974,light pink
953007.0,305.4509615384615,4,3.5,3120,5086,2.0,0,3,9,16,16,0.11675849403122131,light pink
399000.0,160.88709677419354,4,2.5,2480,4334,2.0,0,3,8,12,12,0.0994949494949495,purple
399000.0,359.4594594594595,2,2.0,1110,1155,3.0,0,3,7,16,16,0.026515151515151516,purple
847093.0,306.9177536231884,4,2.75,2760,5670,2.0,0,3,10,10,10,0.13016528925619836,light pink
599950.0,397.317880794702,3,2.5,1510,1493,3.0,0,3,8,10,10,0.03427456382001837,light pink
499000.0,341.7808219178082,3,2.5,1460,1614,2.0,0,3,8,17,17,0.03705234159779614,purple
760000.0,190.95477386934672,4,2.75,3980,285318,2.0,2,3,9,18,18,6.55,light pink
1699990.0,512.0451807228916,4,3.75,3320,8234,2.0,0,3,10,10,10,0.18902662993572084,dark purple
1033890.0,316.1743119266055,4,3.25,3270,5187,2.0,0,3,9,10,10,0.1190771349862259,dark purple
515000.0,192.88389513108612,4,2.5,2670,8765,2.0,0,3,9,18,18,0.20121671258034896,purple
355000.0,251.77304964539007,3,2.25,1410,1332,2.0,0,3,7,20,20,0.030578512396694214,purple
319900.0,129.25252525252526,4,2.75,2475,4000,2.0,0,3,7,10,10,0.09182736455463728,purple
460000.0,287.5,3,3.5,1600,1431,2.0,0,3,8,18,18,0.03285123966942149,purple
305000.0,236.43410852713177,2,1.0,1290,3383,2.0,0,3,7,16,16,0.07766299357208448,purple
280000.0,174.12935323383084,3,2.5,1608,4818,2.0,0,3,8,12,12,0.11060606060606061,purple
394950.0,303.8076923076923,2,2.25,1300,2104,2.0,0,3,8,13,13,0.048301193755739213,purple
382000.0,150.98814229249012,4,3.5,2530,3000,2.0,0,3,8,10,10,0.06887052341597796,purple
560000.0,402.8776978417266,3,2.5,1390,1411,3.0,0,3,8,16,16,0.0323921028466483,light pink
772000.0,470.7317073170732,3,2.25,1640,1204,3.0,0,3,8,10,10,0.02764003673094582,light pink
324950.0,145.7828622700763,4,2.5,2229,5723,2.0,0,3,7,12,12,0.1313820018365473,purple
530000.0,296.0893854748603,3,2.5,1790,3078,2.0,0,3,8,14,14,0.07066115702479339,light pink
384000.0,387.8787878787879,3,2.25,990,736,2.5,0,3,8,15,15,0.01689623507805326,purple
719950.0,222.2067901234568,5,2.75,3240,6863,2.0,0,3,10,11,11,0.15755280073461891,light pink
319950.0,249.9609375,2,2.5,1280,819,2.0,0,3,8,18,18,0.018801652892561985,purple
292000.0,181.3664596273292,3,2.5,1610,3848,2.0,0,3,8,18,18,0.08833792470156107,purple
1500000.0,408.7193460490463,6,3.5,3670,3959,2.0,0,3,10,16,16,0.09088613406795225,dark purple
425000.0,369.5652173913044,2,2.5,1150,1027,3.0,0,3,8,16,16,0.023576675849403123,purple
799950.0,212.75265957446808,5,3.75,3760,4702,2.0,0,3,9,10,10,0.10794306703397613,light pink
499000.0,378.030303030303,2,2.5,1320,1157,2.0,0,3,8,10,10,0.026561065197428835,purple
572000.0,211.85185185185185,4,2.75,2700,7992,2.0,0,3,9,12,12,0.1834710743801653,light pink
459000.0,310.1351351351352,2,2.0,1480,804,3.0,0,3,8,16,16,0.018457300275482095,purple
529500.0,375.531914893617,3,2.25,1410,905,3.0,0,3,9,10,10,0.020775941230486684,light pink
374500.0,119.45773524720892,4,2.5,3135,5811,2.0,0,3,9,19,19,0.1334022038567493,purple
584000.0,394.5945945945946,3,2.5,1480,1485,2.0,0,3,8,17,17,0.03409090909090909,light pink
1898000.0,472.1393034825871,4,4.5,4020,9656,2.0,0,3,10,17,17,0.2216712580348944,dark purple
505000.0,476.4150943396226,2,2.25,1060,1209,2.0,0,3,8,18,18,0.02775482093663912,purple
565000.0,289.7435897435897,2,2.5,1950,2457,3.0,0,3,8,15,15,0.05640495867768595,light pink
799000.0,239.22155688622755,4,2.75,3340,5677,2.0,0,3,9,13,13,0.13032598714416896,light pink
547000.0,348.4076433121019,3,2.5,1570,1452,2.5,0,3,9,17,17,0.03333333333333333,light pink
550000.0,284.9740932642487,3,2.5,1930,6604,2.0,0,3,7,10,10,0.15160697887970614,light pink
250000.0,157.23270440251574,3,2.0,1590,8100,1.0,0,3,7,28,28,0.1859504132231405,purple
960000.0,258.06451612903226,4,4.5,3720,7746,2.0,0,3,10,10,10,0.17782369146005508,light pink
2950000.0,659.9552572706936,4,4.25,4470,5884,2.0,1,3,11,14,14,0.13507805325987143,light purple
441000.0,341.86046511627904,2,1.0,1290,1289,2.0,0,3,7,19,19,0.029591368227731864,purple
265000.0,177.97179314976495,3,2.25,1489,2800,2.0,0,3,7,12,12,0.0642791551882461,purple
430000.0,207.2289156626506,3,2.5,2075,39553,1.0,0,3,7,12,12,0.9080119375573921,purple
286800.0,202.9723991507431,3,2.5,1413,3600,2.0,0,3,8,13,13,0.08264462809917356,purple
375000.0,288.46153846153845,3,2.5,1300,1362,2.0,0,3,8,16,16,0.031267217630853994,purple
312500.0,211.14864864864865,3,3.25,1480,983,2.0,0,3,8,11,11,0.022566574839302113,purple
850000.0,256.0240963855422,4,2.75,3320,5559,2.0,0,3,9,12,12,0.12761707988980717,light pink
390500.0,255.22875816993465,3,2.25,1530,1279,2.0,0,3,7,17,17,0.02936179981634527,purple
455000.0,385.59322033898303,3,2.5,1180,932,3.0,0,3,8,14,14,0.021395775941230488,purple
455000.0,382.3529411764706,2,2.0,1190,1303,2.0,0,3,8,15,15,0.029912764003673094,purple
515000.0,396.1538461538461,3,2.25,1300,1180,3.0,0,3,8,16,16,0.027089072543617997,purple
362500.0,211.98830409356725,3,3.5,1710,2212,2.0,0,3,7,11,11,0.050780532598714415,purple
460000.0,192.46861924686192,3,2.5,2390,47480,2.0,0,3,9,17,17,1.0899908172635446,purple
540000.0,153.84615384615384,4,3.5,3510,6005,2.0,0,3,8,14,14,0.13785583103764923,light pink
230000.0,201.75438596491227,3,1.75,1140,1165,2.0,0,3,8,10,10,0.026744719926538107,purple
425000.0,321.969696969697,2,2.5,1320,1329,2.0,0,3,8,17,17,0.03050964187327824,purple
298450.0,142.11904761904762,5,3.0,2100,9752,1.0,0,3,8,17,17,0.2238751147842057,purple
344000.0,143.33333333333334,4,2.5,2400,4848,2.0,0,3,8,20,20,0.11129476584022038,purple
416286.0,295.65767045454544,3,2.5,1408,989,3.0,0,3,8,19,19,0.022704315886134068,purple
379500.0,148.2421875,4,2.5,2560,5102,2.0,0,3,8,11,11,0.11712580348943985,purple
350000.0,277.77777777777777,2,2.5,1260,1347,3.0,0,3,8,19,19,0.030922865013774104,purple
258800.0,200.6201550387597,2,1.75,1290,1624,2.0,0,3,8,10,10,0.03728191000918274,purple
620000.0,227.1062271062271,4,2.5,2730,9260,2.0,0,3,8,16,16,0.2125803489439853,light pink
295000.0,180.98159509202452,2,2.5,1630,1368,2.0,0,3,7,15,15,0.03140495867768595,purple
908990.0,257.5042492917847,4,2.75,3530,6844,2.0,0,3,10,10,10,0.15711662075298438,light pink
485230.0,178.78776713338246,4,2.5,2714,12558,2.0,0,3,9,10,10,0.28829201101928376,purple
475000.0,291.41104294478527,3,2.25,1630,2520,2.0,0,3,7,19,19,0.05785123966942149,purple
1240420.0,214.2348877374784,5,3.25,5790,13726,2.0,3,3,10,10,10,0.31510560146923783,dark purple
635000.0,284.7533632286995,3,3.0,2230,1407,2.5,0,3,8,11,11,0.03230027548209367,light pink
350000.0,253.6231884057971,3,2.5,1380,1590,2.0,0,3,9,12,12,0.03650137741046832,purple
345000.0,261.3636363636364,3,3.5,1320,1161,3.0,0,3,8,14,14,0.02665289256198347,purple
700000.0,469.7986577181208,2,2.0,1490,713,3.0,0,3,9,10,10,0.016368227731864096,light pink
490000.0,382.8125,3,2.25,1280,1520,2.0,0,3,8,16,16,0.03489439853076217,purple
1299890.0,335.8888888888889,5,4.0,3870,5929,2.0,0,3,10,10,10,0.1361111111111111,dark purple
579000.0,452.34375,2,2.5,1280,1051,2.0,0,3,8,15,15,0.024127640036730947,light pink
552500.0,425.0,3,1.5,1300,1435,2.0,0,3,8,17,17,0.03294306703397613,light pink
467000.0,215.2073732718894,4,2.75,2170,5024,2.0,0,3,8,12,12,0.11533516988062442,purple
305000.0,173.00056721497447,4,2.25,1763,3717,2.0,0,3,8,12,12,0.0853305785123967,purple
212000.0,207.843137254902,2,1.5,1020,1525,2.0,0,3,7,20,20,0.035009182736455466,purple
429000.0,233.15217391304347,4,2.5,1840,4593,2.0,0,3,7,14,14,0.10544077134986225,purple
479950.0,263.7087912087912,3,2.0,1820,1358,3.0,0,3,9,10,10,0.03117539026629936,purple
825000.0,308.9887640449438,3,3.5,2670,3000,2.0,0,3,9,10,10,0.06887052341597796,light pink
1180000.0,188.49840255591053,6,6.5,6260,10955,2.0,0,3,11,17,17,0.25149219467401285,dark purple
250000.0,178.57142857142858,3,2.25,1400,3814,2.0,0,3,7,12,12,0.08755739210284665,purple
289000.0,249.1379310344828,2,1.5,1160,2158,2.0,0,3,7,42,42,0.049540863177226814,purple
265000.0,189.28571428571428,3,2.5,1400,3368,2.0,0,3,7,11,11,0.0773186409550046,purple
344000.0,279.2207792207792,3,2.5,1232,1130,3.0,0,3,7,17,17,0.02594123048668503,purple
749000.0,277.4074074074074,4,2.75,2700,6000,2.0,0,4,8,114,114,0.13774104683195593,light pink
492000.0,192.94117647058823,4,2.5,2550,6382,2.0,0,3,7,17,17,0.1465105601469238,purple
552500.0,169.47852760736197,4,2.5,3260,6902,2.0,0,3,8,16,16,0.15844811753902663,light pink
653500.0,388.9880952380952,2,2.5,1680,1240,2.0,0,3,8,10,10,0.028466483011937556,light pink
855000.0,325.09505703422053,4,3.25,2630,2550,2.0,0,3,10,18,18,0.05853994490358127,light pink
333000.0,264.2857142857143,3,1.5,1260,5758,2.0,0,3,7,25,25,0.13218549127640036,purple
415000.0,162.7450980392157,4,2.5,2550,4500,2.0,0,3,7,15,15,0.10330578512396695,purple
445000.0,128.9855072463768,4,3.25,3450,5000,2.0,0,3,8,16,16,0.1147842056932966,purple
273500.0,176.4516129032258,3,2.5,1550,3402,2.0,0,3,7,15,15,0.07809917355371901,purple
969990.0,233.73253012048195,4,2.5,4150,8436,2.0,0,3,10,10,10,0.19366391184573004,light pink
1200000.0,307.6923076923077,5,3.5,3900,4400,2.0,0,3,9,10,10,0.10101010101010101,dark purple
430000.0,277.4193548387097,3,3.25,1550,1444,3.0,0,3,8,18,18,0.03314967860422406,purple
392000.0,184.037558685446,4,2.5,2130,4000,2.0,0,3,8,10,10,0.09182736455463728,purple
795000.0,275.0865051903114,4,2.5,2890,7798,2.0,0,3,9,19,19,0.17901744719926538,light pink
457000.0,374.59016393442624,3,2.5,1220,1330,2.0,0,3,8,16,16,0.030532598714416895,purple
453000.0,181.05515587529976,4,2.5,2502,8306,2.0,0,3,9,11,11,0.1906795224977043,purple
376000.0,280.5970149253731,3,2.0,1340,1384,3.0,0,3,8,16,16,0.0317722681359045,purple
469995.0,199.99787234042557,4,2.5,2350,3800,2.0,0,3,8,10,10,0.08723599632690542,purple
540000.0,298.3425414364641,3,2.5,1810,3930,2.0,0,3,8,16,16,0.09022038567493113,light pink
555000.0,167.67371601208458,4,2.5,3310,6500,2.0,0,3,8,12,12,0.14921946740128558,light pink
445000.0,274.69135802469134,3,2.0,1620,5101,1.0,0,3,7,18,18,0.11710284664830119,purple
256950.0,240.14018691588785,2,2.0,1070,635,2.0,0,3,9,16,16,0.014577594123048668,purple
297000.0,133.18385650224215,4,2.5,2230,4952,2.0,0,3,8,13,13,0.11368227731864096,purple
320000.0,162.43654822335026,4,2.5,1970,4558,2.0,0,3,8,19,19,0.10463728191000918,purple
805000.0,175.0,5,4.5,4600,7810,2.0,0,3,9,18,18,0.17929292929292928,light pink
799990.0,257.23151125401927,4,2.75,3110,6050,2.0,0,3,9,10,10,0.1388888888888889,light pink
680000.0,194.8424068767908,4,2.5,3490,3677,2.0,0,3,9,17,17,0.08441230486685032,light pink
395000.0,246.875,3,2.5,1600,1936,2.0,0,3,7,17,17,0.044444444444444446,purple
732000.0,373.4693877551021,3,2.5,1960,3060,2.0,0,3,8,14,14,0.07024793388429752,light pink
163800.0,163.8,2,2.5,1000,1092,2.0,0,3,7,20,20,0.025068870523415977,purple
220000.0,220.0,2,2.5,1000,1092,2.0,0,3,7,20,20,0.025068870523415977,purple
308625.0,205.75,2,2.0,1500,1408,3.0,0,3,7,25,25,0.03232323232323232,purple
375000.0,154.7029702970297,3,2.5,2424,5931,2.0,0,3,9,10,10,0.13615702479338843,purple
300000.0,130.2648719062093,4,2.5,2303,3826,2.0,0,3,8,18,18,0.08783287419651056,purple
284000.0,151.06382978723406,3,2.5,1880,6008,2.0,0,3,7,15,15,0.1379247015610652,purple
610000.0,504.1322314049587,2,2.0,1210,740,2.0,0,3,8,10,10,0.016988062442607896,light pink
955000.0,256.7204301075269,4,3.25,3720,6765,2.0,0,3,9,12,12,0.1553030303030303,light pink
982000.0,272.0221606648199,4,2.75,3610,8580,2.0,0,3,9,10,10,0.19696969696969696,light pink
359000.0,263.97058823529414,3,1.5,1360,885,3.0,0,3,8,16,16,0.0203168044077135,purple
779380.0,300.9189189189189,5,2.5,2590,7084,2.0,0,3,8,10,10,0.16262626262626262,light pink
1510000.0,343.9635535307517,5,3.25,4390,11250,2.0,0,3,10,17,17,0.25826446280991733,dark purple
635000.0,277.292576419214,3,3.0,2290,1407,2.5,0,3,8,10,10,0.03230027548209367,light pink
1060000.0,273.1958762886598,4,3.75,3880,9979,2.5,0,3,10,17,17,0.22908631772268137,dark purple
389500.0,288.51851851851853,3,2.5,1350,874,3.0,0,3,8,18,18,0.020064279155188245,purple
359800.0,165.80645161290323,5,2.5,2170,2752,2.0,0,3,8,10,10,0.06317722681359045,purple
399950.0,308.6033950617284,3,3.0,1296,1051,3.0,0,3,8,15,15,0.024127640036730947,purple
320000.0,209.1503267973856,3,3.25,1530,1602,2.0,0,3,8,11,11,0.03677685950413223,purple
255900.0,171.86030893216923,3,2.5,1489,3266,2.0,0,3,7,10,10,0.07497704315886133,purple
380000.0,178.4037558685446,4,2.5,2130,4467,2.0,0,3,8,10,10,0.10254820936639118,purple
580000.0,405.5944055944056,3,2.75,1430,1521,2.0,0,3,9,15,15,0.03491735537190083,light pink
545000.0,228.9915966386555,5,3.75,2380,7268,1.0,0,3,8,16,16,0.16685032139577594,light pink
451300.0,317.8169014084507,3,2.5,1420,814,2.0,0,3,8,16,16,0.018686868686868686,purple
852880.0,247.2115942028985,4,3.25,3450,6184,2.0,0,3,9,10,10,0.14196510560146924,light pink
305000.0,159.3521421107628,4,2.5,1914,3150,2.0,0,3,8,15,15,0.07231404958677685,purple
295000.0,298.582995951417,2,1.5,988,1080,3.0,0,3,7,17,17,0.024793388429752067,purple
261000.0,164.77272727272728,3,2.25,1584,2800,2.0,0,3,7,12,12,0.0642791551882461,purple
560000.0,212.9277566539924,4,2.5,2630,5710,2.0,0,3,8,23,23,0.13108356290174472,light pink
795000.0,225.85227272727272,4,3.25,3520,5250,2.0,0,3,9,12,12,0.12052341597796143,light pink
384950.0,161.7436974789916,4,2.5,2380,4913,2.0,0,3,8,18,18,0.11278696051423324,purple
500000.0,354.6099290780142,3,1.75,1410,1197,3.0,0,3,8,12,12,0.027479338842975206,purple
640000.0,198.75776397515529,4,3.5,3220,5741,2.0,0,3,9,11,11,0.13179522497704316,light pink
418000.0,127.98530312308634,4,3.25,3266,5969,2.0,0,3,8,10,10,0.1370293847566575,purple
799000.0,313.3333333333333,3,2.0,2550,4794,2.0,0,3,9,17,17,0.11005509641873278,light pink
552900.0,144.43573667711598,4,3.5,3828,18900,2.5,0,3,9,10,10,0.43388429752066116,light pink
